gene_id	color
206131_at	turquoise
206132_at	blue
206133_at	skyblue3
206134_at	brown
206135_at	brown
206136_at	blue
206137_at	turquoise
206138_s_at	turquoise
206139_at	grey
206140_at	grey
206141_at	yellow
206142_at	brown
206143_at	blue
206144_at	red
206145_at	turquoise
206146_s_at	green
206147_x_at	blue
206148_at	brown
206149_at	brown
206150_at	brown
206151_x_at	turquoise
206152_at	green
206153_at	blue
206154_at	turquoise
206155_at	turquoise
206156_at	blue
206157_at	grey
206158_s_at	blue
206159_at	white
206160_at	turquoise
206161_s_at	turquoise
206162_x_at	turquoise
206163_at	brown
206164_at	grey
206165_s_at	grey
206166_s_at	grey
206167_s_at	brown
206168_at	turquoise
206169_x_at	red
206170_at	brown
206171_at	brown
206172_at	ivory
206173_x_at	yellow
206174_s_at	greenyellow
206175_x_at	midnightblue
206176_at	brown
206177_s_at	yellow
206178_at	turquoise
206179_s_at	green
206180_x_at	lightgreen
206181_at	brown
206182_at	violet
206183_s_at	brown
206184_at	yellow
206185_at	blue
206186_at	turquoise
206187_at	turquoise
206188_at	magenta
206189_at	brown
206190_at	skyblue
206191_at	grey
206192_at	turquoise
206193_s_at	turquoise
206194_at	turquoise
206195_x_at	turquoise
206196_s_at	grey
206197_at	blue
206198_s_at	brown
206199_at	blue
206200_s_at	brown
206201_s_at	brown
206202_at	grey
206203_at	turquoise
206204_at	grey
206205_at	blue
206206_at	brown
206207_at	brown
206208_at	brown
206209_s_at	brown
206210_s_at	black
206211_at	grey
206212_at	turquoise
206213_at	turquoise
206214_at	brown
206215_at	turquoise
206216_at	turquoise
206217_at	green
206218_at	turquoise
206219_s_at	blue
206220_s_at	greenyellow
206221_at	turquoise
206222_at	grey
206223_at	grey
206224_at	brown
206225_at	turquoise
206226_at	turquoise
206227_at	brown
206228_at	turquoise
206229_x_at	blue
206230_at	green
206231_at	turquoise
206232_s_at	yellow
206233_at	blue
206234_s_at	turquoise
206235_at	black
206236_at	green
206237_s_at	ivory
206238_s_at	blue
206239_s_at	brown
206240_s_at	turquoise
206241_at	yellow
206242_at	blue
206243_at	blue
206244_at	green
206245_s_at	brown
206246_at	turquoise
206247_at	blue
206248_at	turquoise
206249_at	blue
206250_x_at	green
206251_s_at	grey
206252_s_at	turquoise
206253_at	turquoise
206254_at	white
206255_at	salmon
206256_at	turquoise
206257_at	yellow
206258_at	turquoise
206259_at	green
206260_at	turquoise
206261_at	blue
206262_at	blue
206263_at	brown
206264_at	grey
206265_s_at	black
206266_at	yellow
206267_s_at	green
206268_at	darkorange2
206269_at	yellow
206270_at	green
206271_at	blue
206272_at	black
206273_at	brown
206274_s_at	black
206275_s_at	brown
206276_at	black
206277_at	pink
206278_at	green
206279_at	turquoise
206280_at	turquoise
206281_at	grey
206282_at	brown
206283_s_at	blue
206284_x_at	grey
206285_at	yellow
206286_s_at	brown
206287_s_at	turquoise
206288_at	yellow
206289_at	blue
206290_s_at	grey
206291_at	grey
206292_s_at	grey
206293_at	yellow
206294_at	brown
206295_at	grey
206296_x_at	salmon
206297_at	turquoise
206298_at	green
206299_at	grey
206300_s_at	turquoise
206301_at	turquoise
206302_s_at	blue
206303_s_at	blue
206304_at	turquoise
206305_s_at	turquoise
206306_at	grey
206307_s_at	grey
206308_at	yellow
206309_at	turquoise
206310_at	brown
206311_s_at	yellow
206312_at	black
206313_at	blue
206314_at	turquoise
206315_at	turquoise
206316_s_at	blue
206317_s_at	black
206318_at	grey
206319_s_at	grey
206320_s_at	blue
206321_at	grey
206322_at	turquoise
206323_x_at	red
206324_s_at	brown
206325_at	brown
206326_at	turquoise
206327_s_at	turquoise
206328_at	green
206329_at	turquoise
206330_s_at	yellow
206331_at	yellow
206332_s_at	grey
206333_at	green
206334_at	turquoise
206335_at	brown
206336_at	grey
206337_at	salmon
206338_at	green
206339_at	turquoise
206340_at	darkorange2
206341_at	black
206342_x_at	turquoise
206343_s_at	black
206344_at	turquoise
206345_s_at	turquoise
206346_at	blue
206347_at	yellow
206348_s_at	blue
206349_at	brown
206350_at	yellow
206351_s_at	brown
206352_s_at	blue
206353_at	turquoise
206354_at	blue
206355_at	grey
206356_s_at	grey
206357_at	pink
206358_at	turquoise
206359_at	black
206360_s_at	turquoise
206361_at	blue
206362_x_at	turquoise
206363_at	brown
206364_at	blue
206365_at	brown
206366_x_at	brown
206367_at	brown
206368_at	green
206369_s_at	brown
206370_at	brown
206371_at	green
206372_at	turquoise
206373_at	grey
206374_at	paleturquoise
206375_s_at	grey
206376_at	magenta
206377_at	brown
206378_at	turquoise
206379_at	tan
206380_s_at	salmon
206381_at	turquoise
206382_s_at	ivory
206383_s_at	yellow
206384_at	turquoise
206385_s_at	brown
206386_at	darkorange
206387_at	darkorange
206388_at	blue
206389_s_at	blue
206390_x_at	brown
206391_at	white
206392_s_at	white
206393_at	green
206394_at	turquoise
206395_at	turquoise
206396_at	brown
206397_x_at	red
206398_s_at	salmon
206399_x_at	turquoise
206400_at	green
206401_s_at	turquoise
206402_s_at	green
206403_at	brown
206404_at	brown
206405_x_at	turquoise
206406_at	turquoise
206407_s_at	brown
206408_at	blue
206409_at	turquoise
206410_at	grey
206411_s_at	turquoise
206412_at	brown
206413_s_at	turquoise
206414_s_at	brown
206415_at	grey
206416_at	blue
206417_at	brown
206418_at	brown
206419_at	grey
206420_at	black
206421_s_at	blue
206422_at	brown
206423_at	turquoise
206424_at	turquoise
206425_s_at	turquoise
206426_at	grey
206427_s_at	turquoise
206428_s_at	turquoise
206429_at	brown
206430_at	purple
206431_x_at	blue
206432_at	brown
206433_s_at	turquoise
206434_at	black
206435_at	turquoise
206436_at	green
206437_at	green
206438_x_at	darkmagenta
206439_at	grey
206440_at	turquoise
206441_s_at	blue
206442_at	grey
206443_at	turquoise
206444_at	green
206445_s_at	blue
206446_s_at	turquoise
206447_at	green
206448_at	yellow
206449_s_at	yellow
206450_at	turquoise
206451_at	yellow
206452_x_at	blue
206453_s_at	cyan
206454_s_at	turquoise
206455_s_at	turquoise
206456_at	turquoise
206457_s_at	yellow
206458_s_at	brown
206459_s_at	yellow
206460_at	turquoise
206461_x_at	blue
206462_s_at	turquoise
206463_s_at	green
206464_at	grey
206465_at	turquoise
206466_at	yellow
206467_x_at	blue
206468_s_at	blue
206469_x_at	grey
206470_at	brown
206471_s_at	brown
206472_s_at	grey
206473_at	yellow
206474_at	yellow
206475_x_at	turquoise
206476_s_at	turquoise
206477_s_at	turquoise
206478_at	brown
206479_at	turquoise
206480_at	turquoise
206481_s_at	brown
206482_at	paleturquoise
206483_at	brown
206484_s_at	blue
206485_at	skyblue
206486_at	turquoise
206487_at	red
206488_s_at	brown
206489_s_at	turquoise
206490_at	turquoise
206491_s_at	grey
206492_at	blue
206493_at	green
206494_s_at	turquoise
206495_s_at	darkmagenta
206496_at	blue
206497_at	blue
206498_at	black
206499_s_at	blue
206500_s_at	blue
206501_x_at	brown
206502_s_at	brown
206503_x_at	blue
206504_at	grey
206505_at	brown
206506_s_at	blue
206507_at	salmon
206508_at	green
206509_at	turquoise
206510_at	turquoise
206511_s_at	green
206512_at	turquoise
206513_at	salmon
206514_s_at	brown
206515_at	grey
206516_at	green
206517_at	turquoise
206518_s_at	green
206519_x_at	brown
206520_x_at	turquoise
206521_s_at	turquoise
206522_at	brown
206523_at	green
206524_at	turquoise
206525_at	grey
206526_at	turquoise
206527_at	grey
206528_at	grey
206529_x_at	greenyellow
206530_at	brown
206531_at	green
206532_at	brown
206533_at	yellow
206534_at	turquoise
206535_at	grey
206536_s_at	yellow
206537_at	greenyellow
206538_at	turquoise
206539_s_at	blue
206540_at	grey
206541_at	green
206542_s_at	black
206543_at	lightyellow
206544_x_at	black
206545_at	brown
206546_at	grey
206547_s_at	turquoise
206548_at	red
206549_at	turquoise
206550_s_at	blue
206551_x_at	red
206552_s_at	grey
206553_at	skyblue3
206554_x_at	blue
206555_s_at	turquoise
206556_at	turquoise
206557_at	black
206558_at	darkred
206559_x_at	blue
206560_s_at	greenyellow
206561_s_at	brown
206562_s_at	yellow
206563_s_at	turquoise
206564_at	green
206565_x_at	red
206566_at	salmon
206567_s_at	skyblue3
206568_at	turquoise
206569_at	skyblue
206570_s_at	turquoise
206571_s_at	blue
206572_x_at	red
206573_at	turquoise
206574_s_at	brown
206575_at	turquoise
206576_s_at	brown
206577_at	brown
206578_at	turquoise
206579_at	yellow
206580_s_at	brown
206581_at	grey
206582_s_at	brown
206583_at	magenta
206584_at	brown
206585_at	turquoise
206586_at	turquoise
206587_at	blue
206588_at	turquoise
206589_at	grey
206590_x_at	turquoise
206591_at	grey
206592_s_at	blue
206593_s_at	black
206594_at	blue
206595_at	black
206596_s_at	turquoise
206597_at	turquoise
206598_at	green
206599_at	black
206600_s_at	grey
206601_s_at	turquoise
206602_s_at	turquoise
206603_at	turquoise
206604_at	turquoise
206605_at	yellow
206606_at	brown
206607_at	turquoise
206608_s_at	turquoise
206609_at	turquoise
206610_s_at	turquoise
206611_at	green
206612_at	turquoise
206613_s_at	blue
206614_at	turquoise
206615_s_at	turquoise
206616_s_at	turquoise
206617_s_at	turquoise
206618_at	brown
206619_at	brown
206620_at	grey
206621_s_at	yellow
206622_at	turquoise
206623_at	brown
206624_at	orange
206625_at	grey
206626_x_at	black
206627_s_at	turquoise
206628_at	blue
206629_at	green
206630_at	turquoise
206631_at	blue
206632_s_at	grey
206633_at	blue
206634_at	turquoise
206635_at	turquoise
206636_at	green
206637_at	brown
206638_at	blue
206639_x_at	grey
206640_x_at	turquoise
206641_at	brown
206642_at	green
206643_at	tan
206644_at	yellow
206645_s_at	green
206646_at	lightcyan
206647_at	turquoise
206648_at	blue
206649_s_at	purple
206650_at	green
206651_s_at	turquoise
206652_at	green
206653_at	blue
206654_s_at	black
206655_s_at	green
206656_s_at	brown
206657_s_at	green
206658_at	grey
206659_at	grey
206660_at	brown
206661_at	black
206662_at	blue
206663_at	grey
206664_at	blue
206665_s_at	blue
206666_at	salmon
206667_s_at	yellow
206668_s_at	yellow
206669_at	brown
206670_s_at	brown
206671_at	turquoise
206672_at	turquoise
206673_at	grey
206674_at	blue
206675_s_at	blue
206676_at	brown
206677_at	turquoise
206678_at	turquoise
206679_at	blue
206680_at	grey
206681_x_at	brown
206682_at	brown
206683_at	blue
206684_s_at	grey
206685_at	brown
206686_at	yellow
206687_s_at	purple
206688_s_at	brown
206689_x_at	grey
206690_at	turquoise
206691_s_at	green
206692_at	turquoise
206693_at	grey
206694_at	green
206695_x_at	blue
206696_at	blue
206697_s_at	green
206698_at	black
206699_x_at	green
206700_s_at	orange
206701_x_at	brown
206702_at	brown
206703_at	grey
206704_at	yellow
206705_at	turquoise
206706_at	turquoise
206707_x_at	salmon
206708_at	paleturquoise
206709_x_at	brown
206710_s_at	brown
206711_at	turquoise
206712_at	yellow
206713_at	green
206714_at	turquoise
206715_at	black
206716_at	turquoise
206717_at	turquoise
206718_at	turquoise
206719_at	black
206720_at	turquoise
206721_at	grey
206722_s_at	brown
206723_s_at	brown
206724_at	brown
206725_x_at	turquoise
206726_at	brown
206727_at	grey
206728_at	green
206729_at	turquoise
206730_at	turquoise
206731_at	grey
206732_at	turquoise
206733_at	turquoise
206734_at	turquoise
206735_at	green
206736_x_at	turquoise
206737_at	turquoise
206738_at	green
206739_at	green
206740_x_at	turquoise
206741_at	grey
206742_at	grey
206743_s_at	turquoise
206744_s_at	green
206745_at	grey
206746_at	black
206747_at	brown
206748_s_at	yellow
206749_at	turquoise
206750_at	grey
206751_s_at	magenta
206752_s_at	blue
206753_at	turquoise
206754_s_at	steelblue
206755_at	steelblue
206756_at	grey
206757_at	brown
206758_at	salmon
206759_at	yellow
206760_s_at	turquoise
206761_at	brown
206762_at	turquoise
206763_at	green
206764_x_at	grey
206765_at	brown
206766_at	turquoise
206767_at	blue
206768_at	turquoise
206769_at	orange
206770_s_at	black
206771_at	black
206772_at	grey
206773_at	grey60
206774_at	turquoise
206775_at	turquoise
206776_x_at	turquoise
206777_s_at	grey
206778_at	turquoise
206779_s_at	grey
206780_at	turquoise
206781_at	green
206782_s_at	grey
206783_at	turquoise
206784_at	brown
206785_s_at	brown
206786_at	grey
206787_at	turquoise
206788_s_at	yellow
206789_s_at	yellow
206790_s_at	yellow
206791_s_at	turquoise
206792_x_at	red
206793_at	turquoise
206794_at	grey
206795_at	black
206796_at	royalblue
206797_at	cyan
206798_x_at	turquoise
206799_at	turquoise
206800_at	turquoise
206801_at	turquoise
206802_at	turquoise
206803_at	turquoise
206804_at	brown
206805_at	turquoise
206806_at	turquoise
206807_s_at	yellow
206808_at	yellow
206809_s_at	yellow
206810_at	grey
206811_at	magenta
206812_at	blue
206813_at	green
206814_at	green
206815_at	yellow
206816_s_at	green
206817_x_at	green
206818_s_at	brown
206819_at	turquoise
206820_at	green
206821_x_at	turquoise
206822_s_at	yellow
206823_at	green
206824_at	green
206825_at	greenyellow
206826_at	blue
206827_s_at	green
206828_at	brown
206829_x_at	magenta
206830_at	grey
206831_s_at	grey
206832_s_at	brown
206833_s_at	blue
206834_at	turquoise
206835_at	tan
206836_at	green
206837_at	grey
206838_at	yellow
206839_at	turquoise
206840_at	grey
206841_at	turquoise
206842_at	turquoise
206843_at	turquoise
206844_at	turquoise
206845_s_at	purple
206846_s_at	lightgreen
206847_s_at	grey
206848_at	pink
206849_at	turquoise
206850_at	turquoise
206851_at	turquoise
206852_at	brown
206853_s_at	magenta
206854_s_at	yellow
206855_s_at	blue
206856_at	brown
206857_s_at	brown
206858_s_at	blue
206859_s_at	turquoise
206860_s_at	blue
206861_s_at	yellow
206862_at	black
206863_x_at	green
206864_s_at	green
206865_at	yellow
206866_at	green
206867_at	turquoise
206868_at	lightcyan
206869_at	blue
206870_at	grey
206871_at	turquoise
206872_at	green
206873_at	turquoise
206874_s_at	black
206875_s_at	yellow
206876_at	turquoise
206877_at	brown
206878_at	blue
206879_s_at	turquoise
206880_at	turquoise
206881_s_at	green
206882_at	yellow
206883_x_at	green
206884_s_at	darkgrey
206885_x_at	turquoise
206886_x_at	turquoise
206887_at	turquoise
206888_s_at	turquoise
206889_at	green
206890_at	turquoise
206891_at	turquoise
206892_at	turquoise
206893_at	brown
206894_at	green
206895_at	grey
206896_s_at	brown
206897_at	turquoise
206898_at	brown
206899_at	turquoise
206900_x_at	red
206901_at	black
206902_s_at	blue
206903_at	turquoise
206904_at	grey
206905_s_at	grey
206906_at	green
206907_at	blue
206908_s_at	turquoise
206909_at	grey
206910_x_at	blue
206911_at	midnightblue
206912_at	yellow
206913_at	green
206914_at	brown
206915_at	brown
206916_x_at	turquoise
206917_at	cyan
206918_s_at	red
206919_at	blue
206920_s_at	yellow
206921_at	blue
206922_at	turquoise
206923_at	grey
206924_at	ivory
206925_at	brown
206926_s_at	green
206927_s_at	turquoise
206928_at	red
206929_s_at	turquoise
206930_at	tan
206931_at	magenta
206932_at	brown
206933_s_at	turquoise
206934_at	grey
206935_at	grey
206936_x_at	midnightblue
206937_at	grey
206938_at	turquoise
206939_at	turquoise
206940_s_at	brown
206941_x_at	brown
206942_s_at	blue
206943_at	yellow
206944_at	turquoise
206945_at	grey
206946_at	turquoise
206947_at	brown
206948_at	grey
206949_s_at	blue
206950_at	blue
206951_at	green
206952_at	tan
206953_s_at	brown
206954_at	turquoise
206955_at	blue
206956_at	grey
206957_at	turquoise
206958_s_at	yellow
206959_s_at	brown
206960_at	yellow
206961_s_at	yellow
206962_x_at	red
206963_s_at	salmon
206964_at	brown
206965_at	brown
206966_s_at	blue
206967_at	orangered4
206968_s_at	yellow
206969_at	turquoise
206970_at	yellow
206971_at	turquoise
206972_s_at	blue
206973_at	blue
206974_at	brown
206975_at	green
206976_s_at	blue
206977_at	grey
206978_at	brown
206979_at	turquoise
206980_s_at	grey
206981_at	turquoise
206982_at	turquoise
206983_at	brown
206984_s_at	grey
206985_at	grey
206986_at	green
206987_x_at	black
206988_at	turquoise
206989_s_at	turquoise
206990_at	turquoise
206991_s_at	brown
206992_s_at	blue
206993_at	blue
206994_at	purple
206995_x_at	red
206996_x_at	turquoise
206997_s_at	blue
206998_x_at	turquoise
206999_at	grey
207000_s_at	brown
207001_x_at	brown
207002_s_at	yellow
207003_at	brown
207004_at	green
207005_s_at	green
207006_s_at	grey
207007_at	turquoise
207008_at	brown
207009_at	green
207010_at	brown
207011_s_at	white
207012_at	grey
207013_s_at	yellow
207014_at	brown
207015_s_at	green
207016_s_at	darkred
207017_at	brown
207018_s_at	brown
207019_s_at	green
207020_at	grey
207021_at	grey
207022_s_at	yellow
207023_x_at	black
207024_at	turquoise
207025_at	green
207026_s_at	turquoise
207027_at	turquoise
207028_at	green
207029_at	yellow
207030_s_at	brown
207031_at	blue
207032_s_at	turquoise
207033_at	brown
207034_s_at	blue
207035_at	green
207036_x_at	turquoise
207037_at	salmon
207038_at	grey
207039_at	darkred
207040_s_at	blue
207041_at	turquoise
207042_at	turquoise
207043_s_at	blue
207044_at	yellow
207045_at	grey
207046_at	green
207047_s_at	turquoise
207048_at	turquoise
207049_at	grey
207050_at	turquoise
207051_at	brown
207052_at	grey
207053_at	grey
207054_at	yellow
207055_at	turquoise
207056_s_at	brown
207057_at	red
207058_s_at	turquoise
207059_at	black
207060_at	grey
207061_at	turquoise
207062_at	black
207063_at	orange
207064_s_at	tan
207065_at	turquoise
207066_at	turquoise
207067_s_at	blue
207068_at	grey
207069_s_at	blue
207070_at	turquoise
207071_s_at	blue
207072_at	brown
207073_at	turquoise
207074_s_at	ivory
207075_at	brown
207076_s_at	blue
207077_at	green
207078_at	grey
207079_s_at	blue
207080_s_at	brown
207081_s_at	turquoise
207082_at	turquoise
207083_s_at	brown
207084_at	green
207085_x_at	brown
207086_x_at	turquoise
207087_x_at	turquoise
207088_s_at	grey
207089_at	blue
207090_x_at	midnightblue
207091_at	turquoise
207092_at	turquoise
207093_s_at	tan
207094_at	brown
207095_at	turquoise
207096_at	darkred
207097_s_at	grey
207098_s_at	yellow
207099_s_at	yellow
207100_s_at	green
207101_at	brown
207102_at	grey
207103_at	grey
207104_x_at	blue
207105_s_at	green
207106_s_at	green
207107_at	grey
207108_s_at	yellow
207109_at	brown
207110_at	turquoise
207111_at	turquoise
207112_s_at	cyan
207113_s_at	salmon
207114_at	turquoise
207115_x_at	red
207116_s_at	turquoise
207117_at	red
207118_s_at	green
207119_at	brown
207120_at	yellow
207121_s_at	cyan
207122_x_at	blue
207123_s_at	green
207124_s_at	grey
207125_at	grey
207126_x_at	brown
207127_s_at	yellow
207128_s_at	turquoise
207129_at	turquoise
207130_at	red
207131_x_at	brown
207132_x_at	midnightblue
207133_x_at	red
207134_x_at	brown
207135_at	brown
207136_at	turquoise
207137_at	green
207138_at	turquoise
207139_at	turquoise
207140_at	blue
207141_s_at	grey
207142_at	grey
207143_at	lightcyan
207144_s_at	turquoise
207145_at	grey
207146_at	turquoise
207147_at	grey
207148_x_at	turquoise
207149_at	grey
207150_at	green
207151_at	turquoise
207152_at	turquoise
207153_s_at	blue
207154_at	green
207155_at	grey
207156_at	grey
207157_s_at	purple
207158_at	brown
207159_x_at	turquoise
207160_at	green
207161_at	turquoise
207162_s_at	green
207163_s_at	blue
207164_s_at	yellow
207165_at	blue
207166_at	grey
207167_at	brown
207168_s_at	blue
207169_x_at	purple
207170_s_at	blue
207172_s_at	grey
207173_x_at	grey
207174_at	turquoise
207175_at	grey
207176_s_at	blue
207177_at	brown
207178_s_at	yellow
207179_at	yellow
207180_s_at	grey
207181_s_at	brown
207182_at	brown
207183_at	black
207184_at	turquoise
